run_id,event_uid,canonical_key,selected_source,source_count,all_sources_json,sport_norm,league_norm,gender_scope,scheduled_start_utc,scheduled_date_local,home_team_norm,away_team_norm,game_state,status_norm,home_score,away_score,winner,loser,outcome_type,editorial_tier,editorial_bucket,content_action,score_by_period_json,team_stats_json,player_stats_json,top_performers_json,confidence,confidence_reason_json,score_conflict,manual_review,include_in_dashboard,include_in_graphics,editorial_rank,graphics_headline,graphics_subhead,source_url,source_priority
4bff93dc66058b4d,3bfe452845fce0d9,soccer|2026-06-05|iceland w|ukraine w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T16:00:00+00:00,2026-06-05,ukraine w,iceland w,final,final,0,1,Iceland W,Ukraine W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Iceland W beat Ukraine W,Final: Iceland W 1 - Ukraine W 0,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,92124a5dbd871b05,soccer|2026-06-05|france w|poland w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T16:00:00+00:00,2026-06-05,poland w,france w,final,final,0,2,France W,Poland W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 0, ""away"": 2}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,France W beat Poland W,Final: France W 2 - Poland W 0,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,e66da4f73ac04753,soccer|2026-06-05|israel w|scotland w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T16:00:00+00:00,2026-06-05,scotland w,israel w,final,final,6,0,Scotland W,Israel W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 6, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 6, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Scotland W beat Israel W,Final: Israel W 0 - Scotland W 6,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,d8a5fd9fed9ecfbb,soccer|2026-06-05|italy w|serbia w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T16:15:00+00:00,2026-06-05,italy w,serbia w,final,final,3,0,Italy W,Serbia W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 3, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 3, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Italy W beat Serbia W,Final: Serbia W 0 - Italy W 3,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,3ba26debe9139c34,soccer|2026-06-05|northern ireland w|turkey w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:00:00+00:00,2026-06-05,turkey w,northern ireland w,final,final,2,1,Turkey W,Northern Ireland W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 1}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Turkey W beat Northern Ireland W,Final: Northern Ireland W 1 - Turkey W 2,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,d7d1c255d42c4885,soccer|2026-06-05|estonia w|liechtenstein w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:00:00+00:00,2026-06-05,liechtenstein w,estonia w,final,final,0,5,Estonia W,Liechtenstein W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 0, ""away"": 5}, ""score"": {""halftime"": {""home"": 0, ""away"": 2}, ""fulltime"": {""home"": 0, ""away"": 5}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Estonia W beat Liechtenstein W,Final: Estonia W 5 - Liechtenstein W 0,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,143c8ce0b8917a80,soccer|2026-06-05|croatia w|kosovo w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:00:00+00:00,2026-06-05,kosovo w,croatia w,final,final,0,1,Croatia W,Kosovo W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 1}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Croatia W beat Kosovo W,Final: Croatia W 1 - Kosovo W 0,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,bd0b66f3c8cc372c,soccer|2026-06-05|denmark w|sweden w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:15:00+00:00,2026-06-05,denmark w,sweden w,final,final,2,1,Denmark W,Sweden W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 2, ""away"": 1}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Denmark W beat Sweden W,Final: Sweden W 1 - Denmark W 2,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,89572655472ba4f2,soccer|2026-06-05|malta w|switzerland w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:30:00+00:00,2026-06-05,switzerland w,malta w,final,final,6,1,Switzerland W,Malta W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 6, ""away"": 1}, ""score"": {""halftime"": {""home"": 4, ""away"": 1}, ""fulltime"": {""home"": 6, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Switzerland W beat Malta W,Final: Malta W 1 - Switzerland W 6,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,3c01eeab3a85ddc8,soccer|2026-06-05|andorra w|north macedonia w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T17:30:00+00:00,2026-06-05,andorra w,north macedonia w,final,final,0,1,North Macedonia W,Andorra W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 0, ""away"": 1}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 0, ""away"": 1}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,North Macedonia W beat Andorra W,Final: North Macedonia W 1 - Andorra W 0,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,3837bb623132aab9,soccer|2026-06-05|belgium w|luxembourg w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T18:15:00+00:00,2026-06-05,belgium w,luxembourg w,final,final,6,0,Belgium W,Luxembourg W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 6, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 6, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Belgium W beat Luxembourg W,Final: Luxembourg W 0 - Belgium W 6,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,94f85a8126e8d99c,soccer|2026-06-05|netherlands w|republic of ireland w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T18:30:00+00:00,2026-06-05,republic of ireland w,netherlands w,final,final,3,2,Republic of Ireland W,Netherlands W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 3, ""away"": 2}, ""score"": {""halftime"": {""home"": 1, ""away"": 0}, ""fulltime"": {""home"": 3, ""away"": 2}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Republic of Ireland W beat Netherlands W,Final: Netherlands W 2 - Republic of Ireland W 3,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,7066a4ea94aa9a28,soccer|2026-06-05|germany w|norway w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T18:35:00+00:00,2026-06-05,germany w,norway w,final,final,2,0,Germany W,Norway W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 2, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 2, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Germany W beat Norway W,Final: Norway W 0 - Germany W 2,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,1a72a94e2d3a3cd4,soccer|2026-06-05|england w|spain w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T19:00:00+00:00,2026-06-05,spain w,england w,final,final,4,0,Spain W,England W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 4, ""away"": 0}, ""score"": {""halftime"": {""home"": 2, ""away"": 0}, ""fulltime"": {""home"": 4, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Spain W beat England W,Final: England W 0 - Spain W 4,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,3ca13faf169aa28b,soccer|2026-06-05|latvia w|portugal w,api_sports,1,"[""api_sports""]",soccer,World Cup - Women - Qualification Europe,women,2026-06-05T19:00:00+00:00,2026-06-05,portugal w,latvia w,final,final,5,0,Portugal W,Latvia W,win,Tier 1,Must Post,Make First,"{""goals"": {""home"": 5, ""away"": 0}, ""score"": {""halftime"": {""home"": 0, ""away"": 0}, ""fulltime"": {""home"": 5, ""away"": 0}, ""extratime"": {""home"": null, ""away"": null}, ""penalty"": {""home"": null, ""away"": null}}}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,161.0,Portugal W beat Latvia W,Final: Latvia W 0 - Portugal W 5,https://v3.football.api-sports.io/fixtures,100
4bff93dc66058b4d,f9f5d379d8a76ee0,volleyball|2026-06-04|canada w|usa w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T00:00:00+00:00,2026-06-04,canada w,usa w,final,final,3,0,Canada W,USA W,win,Tier 1,Must Post,Make First,"{""home"": 3, ""away"": 0}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Canada W beat USA W,Final: USA W 0 - Canada W 3,https://v1.volleyball.api-sports.io/games,100
4bff93dc66058b4d,ee4728e65ab88af3,volleyball|2026-06-05|belgium w|czech republic w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T07:00:00+00:00,2026-06-05,belgium w,czech republic w,final,final,0,3,Czech Republic W,Belgium W,win,Tier 1,Must Post,Make First,"{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Czech Republic W beat Belgium W,Final: Czech Republic W 3 - Belgium W 0,https://v1.volleyball.api-sports.io/games,100
4bff93dc66058b4d,cb897fe7126a31ef,volleyball|2026-06-05|poland w|serbia w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T11:30:00+00:00,2026-06-05,serbia w,poland w,final,final,2,3,Poland W,Serbia W,win,Tier 1,Must Post,Make First,"{""home"": 2, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Poland W beat Serbia W,Final: Poland W 3 - Serbia W 2,https://v1.volleyball.api-sports.io/games,100
4bff93dc66058b4d,7a044786912ef758,volleyball|2026-06-05|bulgaria w|dominican republic w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T19:30:00+00:00,2026-06-05,dominican republic w,bulgaria w,final,final,0,3,Bulgaria W,Dominican Republic W,win,Tier 1,Must Post,Make First,"{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Bulgaria W beat Dominican Republic W,Final: Bulgaria W 3 - Dominican Republic W 0,https://v1.volleyball.api-sports.io/games,100
4bff93dc66058b4d,dca679017e84680a,volleyball|2026-06-05|japan w|ukraine w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T20:30:00+00:00,2026-06-05,ukraine w,japan w,final,final,1,3,Japan W,Ukraine W,win,Tier 1,Must Post,Make First,"{""home"": 1, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Japan W beat Ukraine W,Final: Japan W 3 - Ukraine W 1,https://v1.volleyball.api-sports.io/games,100
4bff93dc66058b4d,971c8cbe7a4b4aa0,volleyball|2026-06-05|italy w|netherlands w,api_sports,1,"[""api_sports""]",volleyball,Nations League Women,women,2026-06-05T23:00:00+00:00,2026-06-05,netherlands w,italy w,final,final,0,3,Italy W,Netherlands W,win,Tier 1,Must Post,Make First,"{""home"": 0, ""away"": 3}",,,,0.92,"{""base_source"": ""api_sports"", ""base"": 0.72, ""adjustments"": [[""final_state"", 0.1], [""score_complete"", 0.05], [""period_data_present"", 0.05]], ""final_confidence"": 0.92}",No,No,Yes,Yes,157.7,Italy W beat Netherlands W,Final: Italy W 3 - Netherlands W 0,https://v1.volleyball.api-sports.io/games,100
